Date,revenue_lag_1,revenue_lag_7,revenue_lag_14,revenue_lag_28,revenue_lag_56,revenue_lag_365,revenue_lag_366,revenue_lag_7_gap549,revenue_lag_28_gap549,revenue_lag_365_gap549,cogs_lag_7,cogs_lag_7_gap549,cogs_lag_365,cogs_lag_365_gap549,revenue_roll_mean_7,revenue_roll_std_7,revenue_roll_mean_14,revenue_roll_std_14,revenue_roll_mean_28,revenue_roll_std_28,revenue_roll_mean_56,revenue_roll_std_56,revenue_roll_mean_91,revenue_roll_std_91,revenue_roll_mean_365,revenue_roll_std_365,revenue_roll_mean_28d_gap549,revenue_roll_std_28d_gap549,cogs_roll_mean_28d_gap549,cogs_roll_std_28d_gap549,revenue_roll_mean_91d_gap549,revenue_roll_std_91d_gap549,cogs_roll_mean_91d_gap549,cogs_roll_std_91d_gap549,revenue_roll_mean_365d_gap549,revenue_roll_std_365d_gap549,cogs_roll_mean_365d_gap549,cogs_roll_std_365d_gap549,cogs_roll_mean_28,gross_margin_lag_365,revenue_same_day_ly_365,revenue_same_day_ly_366,gross_margin_pct_lag_365_gap549,gross_margin_pct_roll_mean_91d_gap549,revenue_decomp_trend_m7_gap549,revenue_decomp_seasonal_m7_gap549,revenue_decomp_random_m7_gap549,cogs_decomp_trend_m7_gap549,cogs_decomp_seasonal_m7_gap549,cogs_decomp_random_m7_gap549,revenue_decomp_trend_m365_gap549,revenue_decomp_seasonal_m365_gap549,revenue_decomp_random_m365_gap549,cogs_decomp_trend_m365_gap549,cogs_decomp_seasonal_m365_gap549,cogs_decomp_random_m365_gap549
2021-12-10,3084455.23,3295138.19,3938416.11,3333481.33,3808658.46,4783133.64,4254903.93,3295138.19,3333481.33,4783133.64,2630884.15,2630884.15,3750235.77,3750235.77,2897153.5071428567,453678.89356361574,4730919.483571429,2341392.398251796,4364013.134642857,1735981.3512949357,4376976.043571428,1703583.3164082507,4379660.11065934,1689081.1786074033,2892565.733863014,1580520.4815086212,4364013.134642857,1735981.3512949357,3480638.3242857144,1377664.6667403574,4379660.11065934,1689081.1786074033,3626548.092637363,1443091.1970304556,2892565.733863014,1580520.4815086212,2570095.4911232875,1426120.8467652206,3480638.3242857144,0.21594585218405057,4783133.64,4254903.93,0.21594585218405057,0.17382526966600287,2897153.5071428567,60469.167703081424,-583698.1582417579,2297840.201428571,2600.544901960954,-389175.63324175775,2892565.733863014,1506598.606054795,-94522.12613698654,2570095.4911232875,935384.3023150687,-299721.642123288
2021-12-11,3331413.85,3497127.32,4400378.84,3150929.25,4628778.3,4164146.71,4783133.64,3497127.32,3150929.25,4164146.71,2854677.4,2854677.4,3288307.35,3288307.35,2941853.0128571424,531401.3886451733,4688751.270714286,2353090.2125909855,4387552.227857143,1723345.8082608834,4362355.428571428,1704895.8703772468,4383800.166483516,1687196.4207679678,2891595.5342739727,1579846.3245293677,4387552.227857143,1723345.8082608834,3504566.7542857146,1363364.4813578364,4383800.166483516,1687196.4207679678,3630343.1416483517,1441060.0822464253,2891595.5342739727,1579846.3245293677,2569409.172520548,1425834.5079366176,3504566.7542857146,0.21032865098069511,4164146.71,4783133.64,0.21032865098069511,0.1736813525775463,2941853.0128571424,-204406.29084033603,-93751.3350549447,2324000.724285714,-192348.51392156846,-137846.70920329654,2891595.5342739727,1428656.5073561643,328479.1463013699,2569409.172520548,905703.3104246578,172426.46389041096
2021-12-12,3810023.86,2962471.81,7125254.26,4015255.86,4375989.59,4780123.09,4164146.71,2962471.81,4015255.86,4780123.09,2212520.77,2212520.77,3862755.17,3862755.17,3093945.8099999996,672034.3986924578,4467456.065714286,2249735.7360256524,4387975.996785714,1723252.3266591372,4356125.639285714,1705482.436041331,4377632.67054945,1687466.1172833426,2889532.5159178083,1577863.848520997,4387975.996785714,1723252.3266591372,3500414.7664285717,1364431.1536941263,4377632.67054945,1687466.1172833426,3622812.7291208794,1441997.4238978277,2889532.5159178083,1577863.848520997,2567337.19369863,1424498.7641346967,3500414.7664285717,0.19191303293405357,4780123.09,4164146.71,0.19191303293405357,0.17428567810141707,3093945.8099999996,266350.4594397761,-3637.932857142717,2451709.5999999996,279733.9047899161,14143.886098901221,2889532.5159178083,1860048.761794521,208599.51072602696,2567337.1936986307,1287262.0203424662,51893.21523287613
2021-12-13,4027121.39,2452274.28,8058075.78,5094966.3,4558971.27,3141446.63,4780123.09,2452274.28,5094966.3,3141446.63,2042840.96,2042840.96,2434324.12,2434324.12,3148366.5342857144,625204.7699307153,4094252.0349999997,2031014.9735492019,4307199.32,1741794.5007377751,4325308.640714286,1717301.1775991775,4375560.24021978,1689264.5956146864,2888688.0576164383,1577811.135330716,4307199.32,1741794.5007377751,3430404.1521428567,1377138.5521960722,4375560.24021978,1689264.5956146864,3621448.5339560444,1443254.480392025,2888688.0576164383,1577811.135330716,2566819.4293150688,1424581.586106332,3430404.1521428567,0.22509454824002526,3141446.63,4780123.09,0.22509454824002526,0.1741936088091871,3148366.534285714,82583.8813725493,123923.52777472555,2480638.0514285713,98053.39218487406,125338.43607142844,2888688.0576164387,2742447.2714657537,822226.1759315061,2566819.4293150688,2023321.2108082196,632477.634849315
2021-12-14,2833219.35,2258600.23,8571150.17,3808061.0,3884483.75,3321275.31,3141446.63,2258600.23,3808061.0,3321275.31,1840555.75,1840555.75,2699480.09,2699480.09,3231442.625714286,516445.9447112391,3684893.6564285713,1588648.2332114286,4272630.458214286,1761560.5767287002,4306659.517857143,1727813.7928916786,4374093.007362638,1690553.264523227,2887369.859150685,1577649.7124301714,4272630.458214286,1761560.5767287002,3402204.311785714,1391864.2666020386,4374093.007362638,1690553.264523227,3620601.6193406596,1444000.7773615157,2887369.859150685,1577649.7124301714,2565791.6818082193,1424620.93193908,3402204.311785714,0.18721580175176752,3321275.31,3141446.63,0.18721580175176752,0.17407460954030154,3231442.6257142858,-42830.03072829122,775536.4942307689,2549751.837142857,-60009.71574229679,674236.3440384618,2887369.859150685,1969763.284328768,251579.82236986328,2565791.6818082193,1302933.9852602743,53376.76586301392
2021-12-15,2840132.87,2693731.83,7068160.11,3532524.59,5420905.61,4401658.94,3321275.31,2693731.83,3532524.59,4401658.94,2065838.19,2065838.19,3526274.43,3526274.43,3389131.597142857,492880.59785465646,3451278.9792857138,1259168.8611433024,4282095.816785715,1758145.2212184223,4277671.1075,1722389.0001363722,4380425.541978022,1687263.1762369983,2885714.778849315,1576373.098445742,4282095.816785715,1758145.2212184223,3411221.725,1388810.8676019404,4380425.541978022,1687263.1762369983,3625429.184725275,1441416.9611384994,2885714.778849315,1576373.098445742,2564566.2350410963,1423984.6977181816,3411221.725,0.19887604240413959,4401658.94,3321275.31,0.19887604240413959,0.17416983071505124,3389131.597142857,-163035.7866386553,365634.89543956047,2694487.2899999996,-127137.22960784292,128255.6414010991,2885714.778849315,1035416.8524520549,223815.13997260272,2564566.235041096,510421.73131506913,117052.57621917827
2021-12-16,3797554.63,3084455.23,7434640.87,3000875.02,3709374.1,3952891.26,4401658.94,3084455.23,3000875.02,3952891.26,2459766.38,2459766.38,3206561.32,3206561.32,3508704.867142857,507946.48980514065,3200338.068571429,560486.6002390162,4314974.141785714,1741830.3778088018,4281458.500714286,1721349.5156396693,4381475.055274726,1686944.1295024035,2885628.6880547944,1576315.5134051107,4314974.141785714,1741830.3778088018,3435619.6367857144,1376879.2999549625,4381475.055274726,1686944.1295024035,3624929.6961538456,1441588.4868479827,2885628.6880547944,1576315.5134051107,2564309.5644657533,1423877.1005847636,3435619.6367857144,0.18880608924213108,3952891.26,4401658.94,0.18880608924213108,0.1745181342639515,3508704.867142857,-398.33509803896624,-768750.2814285716,2787788.744285714,-2654.2453501399095,-646539.3668131864,2885628.6880547944,1719256.7348493154,1572674.6032739726,2564309.5644657537,1169899.751164384,1458976.4362465749
2021-12-17,3921468.12,3331413.85,3295138.19,3027466.21,3772726.0,4164327.54,3952891.26,3331413.85,3027466.21,4164327.54,2608681.96,2608681.96,3246799.45,3246799.45,3550048.551428572,502863.52272977954,3223601.0292857145,571376.8358924986,4336165.335714285,1729149.5735368154,4278745.887142858,1722285.222964799,4384592.99065934,1685253.7274321923,2884139.6253150683,1575360.69763376,4336165.335714285,1729149.5735368154,3453594.6621428574,1366745.2617942875,4384592.99065934,1685253.7274321923,3628847.8709890107,1439237.7407834886,2884139.6253150683,1575360.69763376,2563497.7107671234,1423571.3410763564,3453594.6621428574,0.22033043298990834,4164327.54,3952891.26,0.22033043298990834,0.1741053539954376,3550048.551428572,64642.357507003,-654919.1990384619,2836616.0142857144,7988.043585434369,-442976.3772252749,2884139.6253150683,2684299.8248493155,-94653.18121917802,2563497.710767123,1877778.3457260274,-305399.5903013692
2021-12-18,3620819.64,3810023.86,3497127.32,3689172.21,5657450.97,5036738.58,4164327.54,3810023.86,3689172.21,5036738.58,3037801.06,3037801.06,4114695.79,4114695.79,3700710.871428571,709336.8681204166,3321281.942142857,719444.5369801702,4378147.046071428,1727128.105501093,4264588.907321429,1713984.7015512371,4390123.156483517,1686002.3576695463,2883668.1774246576,1574740.3599257465,4378147.046071428,1727128.105501093,3479354.7653571432,1365064.434548454,4390123.156483517,1686002.3576695463,3629998.041428571,1439285.7525950966,2883668.1774246576,1574740.3599257465,2562474.3658904107,1422587.1012216539,3479354.7653571432,0.18306345968823343,5036738.58,4164327.54,0.18306345968823343,0.1748167774080588,3700710.8714285716,-212188.1052100839,270396.4662637358,2937097.992857143,-200621.42145658247,276431.87626373593,2883668.1774246576,2097735.5116712335,-72414.98884931533,2562474.365890411,1343227.0822465755,-192431.88389041112
2021-12-19,4864660.1,4027121.39,2962471.81,4498828.44,5173024.12,5640058.49,5036738.58,4027121.39,4498828.44,5640058.49,3106482.9,3106482.9,4485935.07,4485935.07,3723715.007142857,724143.3826617355,3408830.4085714286,746490.0213623841,4367051.399642857,1727322.0322226177,4247001.875535714,1709540.9429318022,4390074.735714286,1686008.157944247,2879690.3468767125,1569583.8602462837,4367051.399642857,1727322.0322226177,3467986.0246428573,1364934.4010175983,4390074.735714286,1686008.157944247,3629133.3317582416,1439444.0850472718,2879690.3468767125,1569583.8602462837,2559306.223342466,1419576.1811874774,3467986.0246428573,0.20462968993075104,5640058.49,5036738.58,0.20462968993075104,0.17501384459694636,3723715.007142857,254912.52044817948,196281.40769230752,2968966.584285714,271254.1643977593,143784.55543956044,2879690.3468767125,3190150.5857260274,841612.1776575341,2559306.2233424657,2283072.1702054795,689686.2816027398
2021-12-20,4188150.34,2833219.35,2452274.28,5108046.04,3753095.45,4189605.48,5640058.49,2833219.35,5108046.04,4189605.48,2245340.12,2245340.12,3314789.57,3314789.57,3741954.784285714,699151.9383038782,3445160.659285714,707725.563931721,4290367.533571429,1740815.7003423793,4232855.48875,1716963.8974493511,4370799.726813187,1692267.7975405362,2876324.024438356,1568083.638920252,4290367.533571429,1740815.7003423793,3414066.018928571,1379477.402570324,4370799.726813187,1692267.7975405362,3610485.7793406597,1445223.2012085926,2876324.024438356,1568083.638920252,2556606.143013699,1419072.4446009484,3414066.018928571,0.2088062740456412,4189605.48,5640058.49,0.2088062740456412,0.1757528620760572,3741954.784285714,99674.11809523836,-188337.3240109887,2980955.174285714,110660.55789915976,-41084.25118131854,2876324.024438356,4000489.0723424656,520552.8679315073,2556606.143013699,2993076.3407671237,307634.4538493147
2021-12-21,2960897.79,2840132.87,2258600.23,4015420.66,3664845.35,3812450.83,4189605.48,2840132.87,4015420.66,3812450.83,2324352.25,2324352.25,3058079.55,3058079.55,3648936.7657142854,863199.3780616986,3440189.695714286,716886.0133531964,4225138.465,1785153.2488600938,4206501.227857143,1737050.0800716244,4353243.49021978,1706621.8691873415,2871876.232410959,1567723.4348529275,4225138.465,1785153.2488600938,3359844.285714286,1413015.8676403135,4353243.49021978,1706621.8691873415,3593238.215274725,1457503.7792375498,2871876.232410959,1567723.4348529275,2553145.8065753425,1419386.1416135037,3359844.285714286,0.19787042866596138,3812450.83,4189605.48,0.19787042866596138,0.1765057434376345,3648936.765714285,-44569.75103641449,1426160.4210164838,2905341.5314285713,-60560.867619047516,1033182.8943131869,2871876.232410959,3202085.560876712,327393.4350136989,2553145.8065753425,2316065.7366849314,236732.27893150714
2021-12-22,2189006.74,3797554.63,2693731.83,4700650.04,4605371.55,4550924.39,3812450.83,3797554.63,4700650.04,4550924.39,3078986.36,3078986.36,3531072.86,3531072.86,3603190.3157142857,862495.5676049186,3496160.9564285716,683956.436971147,4181448.445,1788051.9858636986,4186357.6194642857,1738880.1778130028,4351233.731868131,1707554.4928691238,2868934.876493151,1565570.2158846161,4181448.445,1788051.9858636986,3323283.458214286,1415395.110939066,4351233.731868131,1707554.4928691238,3587003.5163736264,1459947.511083925,2868934.876493151,1565570.2158846161,2550981.1353424657,1418492.83543531,3323283.458214286,0.22409766513391796,4550924.39,3812450.83,0.22409766513391796,0.177776304090643,3603190.3157142852,-178104.00700280096,311570.3728021979,2857053.174285714,-133492.5686274508,190398.4087362638,2868934.876493151,1775640.231479452,868193.43639726,2550981.135342466,1193375.8957397263,813635.1398904107
2021-12-23,3477329.48,3921468.12,3084455.23,4378883.27,5455531.12,3568419.01,4550924.39,3921468.12,4378883.27,3568419.01,3112876.56,3112876.56,3068943.59,3068943.59,3481380.84,870229.7706091213,3495042.8535714285,684693.6456753106,4134659.820714285,1799796.4141112538,4143737.4528571432,1736454.8098159947,4334409.061538462,1712612.9323867243,2867566.062191781,1565175.3242047103,4134659.820714285,1799796.4141112538,3292299.6110714287,1424477.1389919242,4334409.061538462,1712612.9323867243,3567828.047252747,1463028.7817649916,2867566.062191781,1565175.3242047103,2549347.5058082193,1418238.0087705115,3292299.6110714287,0.13997106802768658,3568419.01,4550924.39,0.13997106802768658,0.17899788629057534,3481380.8399999994,19679.309719888155,-629489.5893681315,2765594.924285714,15102.642521008547,-553953.8727197801,2867566.062191781,2110869.502465754,370681.92265753425,2549347.5058082193,1389629.2740684932,147224.38028767146
2021-12-24,3068801.79,3620819.64,3331413.85,3938416.11,5014129.21,3996277.5,3568419.01,3620819.64,3938416.11,3996277.5,2950472.85,2950472.85,3433419.57,3433419.57,3432284.05,870746.4171899563,3491166.300714285,685844.0025330031,4111042.892142857,1806791.9220629106,4112719.8260714286,1736138.1926515193,4328915.4441758245,1715220.4443994695,2865595.8282465753,1564202.9249607467,4111042.892142857,1806791.9220629106,3274100.8874999997,1428613.6670666863,4328915.4441758245,1715220.4443994695,3559303.2962637367,1465736.0337502493,2865595.8282465753,1564202.9249607467,2547381.2823287672,1417506.2732509028,3274100.8874999997,0.14084555689638675,3996277.5,3568419.01,0.14084555689638675,0.1800495566087203,3432284.05,76743.70450980411,-1189555.3801373623,2732062.802857143,19446.965826330692,-869218.765879121,2865595.828246576,1635104.1592876713,690116.079369863,2547381.282328767,1339334.6201095888,556433.4798904117
2021-12-25,3277142.11,4864660.1,3810023.86,4400378.84,10020939.03,5688790.13,3996277.5,4864660.1,4400378.84,5688790.13,3741174.91,3741174.91,5142260.13,5142260.13,3449304.054285714,903942.2153691237,3575007.4628571426,791436.9008415722,4131879.366785714,1813603.4705101321,4022770.917142857,1544364.0168227279,4323538.304945055,1712358.1685421695,2863664.348794521,1561139.5259137095,4131879.366785714,1813603.4705101321,3298590.763571429,1440003.9670828101,4323538.304945055,1712358.1685421695,3552254.659670329,1460683.0327103392,2863664.348794521,1561139.5259137095,2544998.321808219,1413858.4528067259,3298590.763571429,0.09607139435815328,5688790.13,3996277.5,0.09607139435815328,0.18049518140297455,3449304.054285714,-237123.58106442567,226613.5346978024,2807963.4642857136,-221719.69120448167,81949.1467307696,2863664.348794521,1447200.9187945207,43256.9849041095,2544998.321808219,1333583.9750684928,-82454.74145205482
2021-12-26,4983800.13,4188150.34,4027121.39,7125254.26,7581421.63,5662278.62,5688790.13,4188150.34,7125254.26,5662278.62,3329563.04,3329563.04,5280030.26,5280030.26,3491121.9085714286,949444.8802794173,3607418.4578571427,820146.5037657707,4037437.2617857144,1718300.3877990053,3967404.0187500003,1468162.1722437753,4318096.551648351,1711047.7653484957,2860427.6274246573,1556539.1265153156,4037437.2617857144,1718300.3877990053,3240101.5539285718,1375423.590477347,4318096.551648351,1711047.7653484957,3546356.6900000004,1457951.8055479925,2860427.6274246573,1556539.1265153156,2541352.489506849,1408491.964735462,3240101.5539285718,0.06750786841358229,5662278.62,5688790.13,0.06750786841358229,0.18071659704458817,3491121.908571428,263639.2636974792,-442159.9305219778,2896497.5257142857,273948.4760224091,-437352.5457967034,2860427.6274246573,3108781.536123288,168509.83272602782,2541352.489506849,3147138.271917809,-76100.87308219145
2021-12-27,4480875.32,2960897.79,2833219.35,8058075.78,6232298.35,3630711.11,5662278.62,2960897.79,8058075.78,3630711.11,2329260.25,2329260.25,3603596.44,3603596.44,3573702.932857143,920333.9472517007,3657828.858571429,790036.4374785511,3876040.4467857145,1528404.9839219926,3919308.779642857,1436389.325561984,4298825.292417582,1709824.8700363461,2860176.268109589,1556421.7982059156,3876040.4467857145,1528404.9839219926,3131961.663214286,1251013.9549395274,4298825.292417582,1709824.8700363461,3528316.655604395,1452783.1593874325,2860176.268109589,1556421.7982059156,2540051.978575343,1407727.4024170004,3131961.663214286,0.007468143065780831,3630711.11,5662278.62,0.007468143065780831,0.18090586132479652,3573702.9328571428,139723.69647058847,-363707.1461538464,3010733.1971428567,143467.05725490203,-305907.6306318678,2860176.268109589,4168535.9918493144,1085273.0501643836,2540051.9785753423,4197179.681465753,1103357.1865068492
2021-12-28,3538964.96,2189006.74,2840132.87,8571150.17,4883269.9,4670111.28,3630711.11,2189006.74,8571150.17,4670111.28,1795056.75,1795056.75,4617792.03,4617792.03,3682703.3971428573,760267.3112100294,3665820.0814285716,781650.5196636798,3675356.868928571,1228589.921608988,3884821.995535714,1436008.54116019,4286131.906043956,1715541.9993771252,2855469.1412876714,1553528.2863084932,3675356.868928571,1228589.921608988,2988250.0696428567,1007472.6065372365,4286131.906043956,1715541.9993771252,3520262.068571429,1454264.2076223318,2855469.1412876714,1553528.2863084932,2535327.819616439,1403622.9235997365,2988250.0696428567,0.011202998571802769,4670111.28,3630711.11,0.011202998571802769,0.17983768888952698,3682703.3971428573,-43973.65938375345,1539363.3378021973,3167649.9485714287,-61431.78338935562,1327958.2346703294,2855469.1412876714,3251261.3341232873,1846902.6364246574,2535327.8196164384,3736798.594054795,1747604.8303150681
2021-12-29,2952009.99,3477329.48,3797554.63,7068160.11,4614868.43,7024746.69,4670111.28,3477329.48,7068160.11,7024746.69,2740967.86,2740967.86,6925205.4,6925205.4,3762105.36,764257.289642449,3682647.837857143,787220.8087760026,3566963.4085714286,1037136.6840056536,3874434.0453571426,1432731.768477962,4277117.830439561,1714682.9328365684,2847272.9673972605,1539297.837365047,3566963.4085714286,1037136.6840056536,2928090.8710714285,880444.8963828068,4277117.830439561,1714682.9328365684,3518429.7217582418,1453497.099414886,2847272.9673972605,1539297.837365047,2527417.5298356162,1386850.7980736475,2928090.8710714285,0.01417008959792115,7024746.69,4670111.28,0.01417008959792115,0.1783557514016895,3762105.3600000003,-240133.86988795496,435179.5911263734,3352933.058571428,-190421.52053221271,306441.452417583,2847272.9673972605,2490215.7906986293,-214868.95120547968,2527417.5298356167,2975748.9628082197,-401021.77669863007
2021-12-30,4033143.22,3068801.79,3921468.12,7434640.87,1696650.37,4945041.75,7024746.69,3068801.79,7434640.87,4945041.75,2472668.81,2472668.81,4627222.46,4627222.46,4069903.478571429,865643.9204274861,3775642.159285714,888044.1621101575,3487990.1139285713,785347.3681853155,3937411.5141071426,1412634.2207006451,4239340.185054945,1653810.958974466,2848035.561561644,1540408.5107832875,3487990.1139285713,785347.3681853155,2892847.049642857,764743.7841743332,4239340.185054945,1653810.958974466,3488721.228021978,1392938.473298584,2848035.561561644,1540408.5107832875,2528496.6066849316,1388641.1689573228,2892847.049642857,0.06427029458345827,4945041.75,7024746.69,0.06427029458345827,0.17759303387010383,4069903.478571429,21182.217647059028,-681797.7201098907,3716992.587142857,18824.035350140202,-740259.3358241754,2848035.5615616436,5652668.118273973,150620.70686301426,2528496.6066849316,5935616.554917809,-60108.69793150667
2021-12-31,5223388.62,3277142.11,3620819.64,3295138.19,2127409.75,4925285.45,4945041.75,3277142.11,3295138.19,4925285.45,2715748.0,2715748.0,4871863.28,4871863.28,4388408.468571429,932895.6766054612,3910346.259285714,998867.4610673669,3566973.644285714,871695.5187567257,3997755.5728571424,1406071.370767138,4213070.984945055,1613559.7572855344,2849628.415232877,1542861.0248551266,3566973.644285714,871695.5187567257,2995668.362142857,908289.2320651014,4213070.984945055,1613559.7572855344,3471186.6460439563,1356469.2745001516,2849628.415232877,1542861.0248551266,2530244.6001643836,1391996.5634401387,2995668.362142857,0.010846512459496114,4925285.45,4945041.75,0.010846512459496114,0.17648505503682735,4388408.468571428,63805.58221288531,-1383060.1103571423,4116154.4299999997,5246.485322128995,-1151120.7355769232,2849628.4152328763,3377776.424575343,-476417.30749315047,2530244.6001643836,3710817.715821918,-508573.82609589025
2022-01-01,5506677.04,4983800.13,4864660.1,3497127.32,2719040.36,4873332.05,4925285.45,4983800.13,3497127.32,4873332.05,4272479.54,4272479.54,4786134.47,4786134.47,4360122.685714286,914657.8579420287,3904713.3700000006,993278.5720756211,3612997.6560714287,901385.3852294261,4034661.98875,1399003.818807085,4169444.503516484,1541428.290910038,2849388.600438356,1542552.3780014783,3612997.6560714287,901385.3852294261,3059346.8500000006,959117.666184727,4169444.503516484,1541428.290910038,3434704.297802198,1276770.029145332,2849388.600438356,1542552.3780014783,2529837.8620547946,1391357.1297291564,3059346.8500000006,0.017892804985451396,4873332.05,4925285.45,0.017892804985451396,0.17582333937001426,4360122.685714286,-254499.211792717,-63840.507197802304,4168325.218571428,-239635.11266106425,79897.06464285724,2849388.600438356,2782895.5468082195,-914091.8515753425,2529837.8620547946,3208257.407547945,-1105821.789739726
2022-01-02,4785799.65,4480875.32,4188150.34,2962471.81,3735794.57,4886424.07,4873332.05,4480875.32,2962471.81,4886424.07,3949301.47,3949301.47,4756249.61,4756249.61,4415276.408571429,934576.0694222095,3953199.1585714286,1024262.7161073181,3681014.7835714286,922096.2506732707,4054861.2175000003,1402771.1410481504,4139655.956263737,1500479.9381922444,2849335.2506027394,1542482.0678405832,3681014.7835714286,922096.2506732707,3148466.965,992856.9713472073,4139655.956263737,1500479.9381922444,3413017.962417583,1237157.568575153,2849335.2506027394,1542482.0678405832,2529705.353506849,1391146.7978431624,3148466.965,0.026640025125776682,4886424.07,4873332.05,0.026640025125776682,0.17488260284898716,4415276.408571428,262344.52879551833,793625.4107692316,4276694.149999999,269352.93394958,728436.5481868134,2849335.2506027394,2379996.5679589044,-1332096.0008219173,2529705.353506849,2775096.010671233,-1488153.923630137
2022-01-03,4866951.38,3538964.96,2960897.79,2452274.28,3885246.63,1489388.03,4886424.07,3538964.96,2452274.28,1489388.03,3128909.95,3128909.95,1415805.18,1415805.18,4437848.968571429,911506.6408814705,4005775.950714286,987645.7198677976,3725468.305,890114.0288685332,4051499.18625,1403410.5214878814,4105723.681538462,1474690.0078582554,2855383.4282739726,1541462.68094937,3725468.305,890114.0288685332,3210188.2478571427,975138.5853425441,4105723.681538462,1474690.0078582554,3388476.1213186816,1206964.4738869083,2855383.4282739726,1541462.68094937,2536158.04309589,1391428.1136732576,3210188.2478571427,0.04940475451518171,1489388.03,4886424.07,0.04940475451518171,0.17339837228125746,4437848.968571428,185673.69436974815,990708.9001923079,4368426.568571429,187374.3517086836,1121993.5215934066,2855383.4282739726,2871085.922739726,685051.4673698628,2536158.0430958904,3213521.7149041104,515991.94635616476
2022-01-04,3696972.88,2952009.99,2189006.74,2258600.23,2045722.89,1841931.9,1489388.03,2952009.99,2258600.23,1841931.9,2893474.01,2893474.01,1789551.81,1789551.81,4117042.938571428,1632017.410367503,3899873.167857143,1243728.921855928,3670031.4317857143,1023237.3406943342,4027582.1307142857,1448890.43562302,4084955.7468131864,1509090.2927654546,2852272.2936986303,1544656.3960390573,3670031.4317857143,1023237.3406943342,3168205.1092857146,1058068.9583490728,4084955.7468131864,1509090.2927654546,3369172.985934066,1236289.8372669786,2852272.2936986303,1544656.3960390573,2533077.155589041,1394327.718087055,3168205.1092857146,0.028437582301495432,1841931.9,1489388.03,0.028437582301495432,0.17330232461726489,4117042.938571428,-35752.64845938372,897807.3216208799,4050077.12,-54484.80806722675,800673.6402747246,2852272.2936986303,-2291134.63360274,463321.5962328764,2533077.1555890413,-1760866.010452055,288578.12217808235
2022-01-05,706367.78,4033143.22,3477329.48,2693731.83,3584812.06,1673667.75,1841931.9,4033143.22,2693731.83,1673667.75,4037949.63,4037949.63,1672504.8,1672504.8,3741747.4071428566,1929476.1174663543,3751926.3835714287,1409944.1974152282,3624043.6700000004,1095149.563496926,3988676.1028571427,1489674.052770438,4075456.0231868136,1523292.9897804265,2851539.1615068493,1545280.7047809958,3624043.6700000004,1095149.563496926,3142414.008214286,1094122.2591389373,4075456.0231868136,1523292.9897804265,3360693.4707692303,1247580.0588561909,2851539.1615068493,1545280.7047809958,2532176.285890411,1394991.3239518986,3142414.008214286,0.0006948511734183523,1673667.75,1841931.9,0.0006948511734183523,0.17303864026739976,3741747.4071428566,-252823.8463025208,855043.8251648354,3665182.5100000002,-200344.16431372537,767228.4497802196,2851539.1615068493,-1690015.7672876716,666424.2730410958,2532176.2858904116,-1176019.369917808,505031.54749315
2022-01-06,1406074.5,5223388.62,3068801.79,3084455.23,2782658.98,2108446.49,1673667.75,5223388.62,3084455.23,2108446.49,5021085.51,5021085.51,2118852.35,2118852.35,3292308.0314285713,1892898.1089621123,3681105.755,1470497.2279228067,3588074.304285714,1129528.1403845798,3976080.6387500004,1502979.0452832407,4074387.883626374,1524674.2018008502,2851453.864246575,1545322.6937993208,3588074.304285714,1129528.1403845798,3125516.1535714283,1108613.3652938863,4074387.883626374,1524674.2018008502,3360698.038681319,1247574.971133815,2851453.864246575,1545322.6937993208,2531814.0231506852,1395116.117333329,3125516.1535714283,-0.004935320886421865,2108446.49,1673667.75,-0.004935320886421865,0.1725667751770274,3292308.0314285713,16354.412997199095,200923.26423076895,3231688.358571429,16424.1784873951,335525.57109890063,2851453.864246575,-2227709.7564383564,-45188.45132876723,2531814.0231506852,-1625451.2972876718,-50924.732424657326
2022-01-07,2077312.99,5506677.04,3277142.11,3331413.85,3333481.33,2671803.54,2108446.49,5506677.04,3331413.85,2671803.54,5509880.9,5509880.9,2584413.1,2584413.1,2794784.0485714287,1656845.4279138034,3591596.2585714282,1533756.6366137909,3541381.279642857,1166934.7572169171,3952697.207142857,1523208.693481943,4063985.67934066,1535479.3242091802,2849679.085123288,1545901.4687453748,3541381.279642857,1166934.7572169171,3106214.2182142856,1122562.3196537655,4063985.67934066,1535479.3242091802,3353906.353186813,1252957.9579048946,2849679.085123288,1545901.4687453748,2530399.8167671235,1395324.2608144884,3106214.2182142856,0.03270840789439179,2671803.54,2108446.49,0.03270840789439179,0.17127485988284885,2794784.0485714283,76137.97089635873,-2061133.1873626371,2740023.6257142858,16994.557366946956,-2031930.819368132,2849679.0851232875,-1401721.350589041,-48098.50409589056,2530399.8167671235,-843779.8642054794,-97296.32708219206
