Date,mkt_promo_line_share_91d_gap549,daily_promo_line_share_lag_365,mkt_discount_rate_91d_gap549,daily_discount_rate_lag_365,mkt_promo_revenue_share_91d_gap549,mkt_discount_amount_sum_91d_gap549,active_promo_count,is_any_promo_active,active_discount_avg,active_discount_max,active_discount_sum,active_percentage_promo_count,active_fixed_promo_count,has_fixed_discount_promo,active_stackable_promo_count,has_stackable_promo,active_min_order_promo_count,active_min_order_avg,sitewide_promo_count,category_promo_count,has_streetwear_promo,has_outdoor_promo,email_promo_count,online_promo_count,all_channels_promo_count,social_promo_count,in_store_promo_count,is_spring_sale_active,is_mid_year_sale_active,is_fall_launch_active,is_year_end_sale_active,is_urban_blowout_active,is_rural_special_active,promo_day_index,promo_days_remaining,promo_progress_ratio,days_to_next_promo_start,days_since_last_promo_end,active_email_promo_count,active_online_promo_count,active_all_channels_promo_count,active_social_promo_count,active_in_store_promo_count,active_sitewide_promo_count,active_category_promo_count,mkt_active_promo_count_gap549,mkt_active_promo_count_roll_mean_28d_gap549,mkt_email_promo_count_gap549,mkt_email_promo_count_roll_mean_28d_gap549,mkt_online_promo_count_gap549,mkt_online_promo_count_roll_mean_28d_gap549,mkt_sitewide_promo_count_gap549,mkt_sitewide_promo_count_roll_mean_28d_gap549,mkt_category_promo_count_gap549,mkt_category_promo_count_roll_mean_28d_gap549,mkt_active_discount_avg_gap549,mkt_active_discount_avg_roll_mean_28d_gap549,mkt_avg_discount_value_gap549,mkt_avg_discount_value_roll_mean_28d_gap549,expected_promo_line_share_month,expected_discount_rate_month,expected_promo_revenue_share_month,expected_active_promo_count_month,expected_email_promo_month,expected_online_promo_month,expected_sitewide_promo_month,expected_category_promo_month,mkt_web_sessions_91d_gap549,mkt_web_pageviews_per_session_91d_gap549,mkt_web_bounce_rate_91d_gap549,mkt_web_avg_session_duration_91d_gap549,exp_sessions_direct,exp_bounce_rate_direct,exp_sessions_email_campaign,exp_bounce_rate_email_campaign,exp_sessions_organic_search,exp_bounce_rate_organic_search,exp_sessions_paid_search,exp_bounce_rate_paid_search,exp_sessions_referral,exp_bounce_rate_referral,exp_sessions_social_media,exp_bounce_rate_social_media,mkt_direct_session_share_91d_gap549,mkt_email_campaign_session_share_91d_gap549,mkt_organic_search_session_share_91d_gap549,mkt_paid_search_session_share_91d_gap549,mkt_social_media_session_share_91d_gap549
2021-11-13,0.3979668674698795,0.0,0.044340287759008425,0.0,0.34024883902771924,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.8571428571428571,0.0,0.8571428571428571,0.45260329716193654,0.050182932596164104,0.36797583565897857,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3184733.0,4.423196544262894,0.004624842892638095,204.64686559281424,2058.345205479452,0.004583226451358719,3589.317808219178,0.004565604987707054,7702.687671232877,0.004613189489809819,5784.22191780822,0.004525033499254703,3621.6931506849314,0.0046293070296342135,5239.567123287671,0.004423607685880147,0.08542317362240413,0.12831185534234738,0.23112863778533396,0.20952933888021383,0.18455832875157824
2021-11-14,0.39432941615370265,0.0,0.04400578009005295,0.0,0.3375638101732963,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.4529932381275618,0.050238217855857185,0.36840266859839255,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3203882.0,4.421363208757376,0.004642413256792853,205.52362265526634,2058.345205479452,0.004583226451358719,3589.317808219178,0.004565604987707054,7711.805479452055,0.004640657096094264,5784.22191780822,0.004525033499254703,3621.6931506849314,0.0046293070296342135,5239.567123287671,0.004423607685880147,0.08491261538346294,0.1275449595209811,0.2430713740393685,0.20827702143836757,0.18345525833972662
2021-11-15,0.3917716827279466,0.0,0.043635638173670846,0.0,0.3345949411309253,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4533720049123357,0.050234836379394424,0.36837656029352844,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3224983.0,4.431961966931299,0.004647221129537737,204.14393384399236,2058.345205479452,0.004583226451358719,3494.8356164383563,0.004545750763357283,7711.805479452055,0.004640657096094264,5895.665753424658,0.004542895891014435,3621.6931506849314,0.0046293070296342135,5239.567123287671,0.004423607685880147,0.08435703382002324,0.12671043537283763,0.24148096284538553,0.21345724923201145,0.1822549142119509
2021-11-16,0.3900009224241306,0.0,0.04342710252279059,0.0,0.3329233106619533,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45372767448549983,0.05029468783279764,0.36883869951686077,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3242831.0,4.414842771639965,0.004648194935227892,203.13295148590848,2058.345205479452,0.004583226451358719,3494.8356164383563,0.004545750763357283,7608.8410958904105,0.004629840225519917,5895.665753424658,0.004542895891014435,3621.6931506849314,0.0046293070296342135,5353.986301369863,0.004414127417543196,0.0838927468005579,0.11863831325160022,0.24015189197340225,0.21228241619745217,0.19413037558849042
2021-11-17,0.3889962278038458,0.0,0.04330352202908348,0.0,0.33193302816858644,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45392946839681875,0.05032052514779975,0.36903821871621967,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3267807.0,4.396676731520558,0.004629212933933981,202.82694118716316,2058.345205479452,0.004583226451358719,3378.123287671233,0.004581189896311075,7741.213698630137,0.00461565018830009,5895.665753424658,0.004542895891014435,3621.6931506849314,0.0046293070296342135,5353.986301369863,0.004414127417543196,0.07610914598077549,0.11773155513774222,0.2531018508743019,0.21065993187480167,0.19264662815154016
2021-11-18,0.38824609733700643,0.0,0.04332677475341536,0.0,0.3321193387285016,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45388197132991526,0.050338988359788894,0.36918080075760135,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3288093.0,4.39401075334548,0.0046249741141749946,203.56463968628623,2058.345205479452,0.004583226451358719,3487.282191780822,0.004562997490686314,7741.213698630137,0.00461565018830009,5895.665753424658,0.004542895891014435,3621.6931506849314,0.0046293070296342135,5252.695890410959,0.004392416642934561,0.07563958805301431,0.1291225643556919,0.2515403305198484,0.20936025836252198,0.19145808832049457
2021-11-19,0.38643634037108127,0.0,0.043202674768347625,0.0,0.3311251025097401,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45427411964916875,0.05043452921520461,0.3699187030090707,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3306568.0,4.384061056660562,0.00460710284802853,202.36787853750474,2058.345205479452,0.004583226451358719,3487.282191780822,0.004562997490686314,7856.728767123288,0.004603069826544283,5803.6164383561645,0.004539611078590581,3621.6931506849314,0.0046293070296342135,5252.695890410959,0.004392416642934561,0.07521696211903098,0.12840110954923656,0.26288617079703186,0.20102656288937654,0.19038834223279244
2021-11-20,0.38471337579617837,0.0,0.04307950061722207,0.0,0.33013853867820436,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45479803936987234,0.0504795641452819,0.3702665782299322,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3320137.0,4.381840267434748,0.004588144359705639,201.6338673072828,2058.345205479452,0.004583226451358719,3583.378082191781,0.004530736559135675,7856.728767123288,0.004603069826544283,5692.18904109589,0.004562898299953457,3621.6931506849314,0.0046293070296342135,5252.695890410959,0.004392416642934561,0.07490955945492611,0.13844067277946662,0.26181178668229654,0.19372754798973657,0.18961024801085016
2021-11-21,0.38200216841344414,0.0,0.04283420314110577,0.0,0.3281745839484464,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45533511782921327,0.050560703974225435,0.3708934313637642,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3334693.0,4.385127206612423,0.004574711555156652,200.78553581993907,2058.345205479452,0.004583226451358719,3583.378082191781,0.004530736559135675,7856.728767123288,0.004603069826544283,5689.567123287671,0.00451846060465394,3621.6931506849314,0.0046293070296342135,5252.695890410959,0.004392416642934561,0.07458257776652903,0.1378363765420085,0.26066897312586196,0.20403827278852957,0.1819912657626954
2021-11-22,0.37929487754552793,0.0,0.04245645891195472,0.0,0.325152172689118,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4555144259798903,0.050561876696519625,0.37090249212205295,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3358773.0,4.378094321944353,0.004580461245818041,201.17802304591586,2058.345205479452,0.004583226451358719,3480.780821917808,0.004493619318606674,7856.728767123288,0.004603069826544283,5814.257534246575,0.004536293490163999,3621.6931506849314,0.0046293070296342135,5252.695890410959,0.004392416642934561,0.074047874030189,0.13046728671452343,0.2588001630357276,0.21612565064682848,0.1806865185590095
2021-11-23,0.3782429772767937,0.0,0.04230700358804751,0.0,0.3239570074040626,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4557297822603945,0.0505687459586126,0.37095556628202514,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3376865.0,4.3823416097475025,0.0045637192247839345,200.6237671923515,2058.345205479452,0.004583226451358719,3598.786301369863,0.004458742863842223,7856.728767123288,0.004603069826544283,5814.257534246575,0.004536293490163999,3514.139726027397,0.004624694934982821,5252.695890410959,0.004392416642934561,0.07365115277039502,0.14252331674496907,0.2574136069993914,0.21496772894385768,0.17232107294783772
2021-11-24,0.37756742275406324,0.0,0.04219424771248227,0.0,0.3230555673489586,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45534706731400076,0.050477619867721875,0.37025155885099936,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3391465.0,4.377884188691318,0.004552398305746927,199.9371613152428,2058.345205479452,0.004583226451358719,3598.786301369863,0.004458742863842223,7856.728767123288,0.004603069826544283,5698.334246575342,0.004549848141153483,3514.139726027397,0.004624694934982821,5352.868493150685,0.004385821582283113,0.07333409013508911,0.14190976465922545,0.2563054609143836,0.2140423091495858,0.17588416805126988
2021-11-25,0.37743260132119266,0.0,0.04219442822925007,0.0,0.32305701034178247,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45506045267381784,0.0504132151704834,0.3697540728002185,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3412643.0,4.389959922558557,0.004557826362148048,200.3369996803064,2182.6054794520546,0.004628019107488724,3598.786301369863,0.004458742863842223,7856.728767123288,0.004603069826544283,5595.73698630137,0.004563963227388364,3514.139726027397,0.004624694934982821,5352.868493150685,0.004385821582283113,0.08616928286961162,0.141029108523804,0.25471489399858116,0.20562947838376297,0.17479267535455656
2021-11-26,0.37726420986883197,0.0,0.042231164137471223,0.0,0.3233506766631891,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45514401133203924,0.05041697311482695,0.3697830987186726,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3430486.0,4.373018866714512,0.0045589356260308305,199.69932184535952,2182.6054794520546,0.004628019107488724,3598.786301369863,0.004458742863842223,7856.728767123288,0.004603069826544283,5702.027397260274,0.004555128168783994,3418.3561643835615,0.004620063027971468,5352.868493150685,0.004385821582283113,0.0857210902478541,0.1341876923561268,0.2533900444426825,0.21586912175126208,0.17388352554127898
2021-11-27,0.3756886440376755,0.0,0.042162818466392644,0.0,0.3228043403829488,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45550246770975533,0.05044905554609874,0.370030908983362,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3444709.0,4.379050886446431,0.004568229740160926,198.1249377233316,2080.468493150685,0.00467259672808153,3598.786301369863,0.004458742863842223,7958.257534246575,0.0046166813620659025,5702.027397260274,0.004555128168783994,3418.3561643835615,0.004620063027971468,5352.868493150685,0.004385821582283113,0.08536715292931855,0.13363363930015568,0.26310175982934986,0.2149778108978146,0.16653656375618375
2021-11-28,0.3702276707530648,0.0,0.04163677175380336,0.0,0.31860187736642354,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45549051006746644,0.050427460762734445,0.3698641052882103,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3460318.0,4.38344539432503,0.004556287656221191,196.81377275152164,2080.468493150685,0.00467259672808153,3699.2575342465752,0.004441123113190429,7862.660273972603,0.00460922439719416,5702.027397260274,0.004555128168783994,3418.3561643835615,0.004620063027971468,5352.868493150685,0.004385821582283113,0.08498207390187838,0.14362870695699065,0.2619149453894122,0.21400807671433666,0.15969832830393044
2021-11-29,0.3637615073561043,0.0,0.04090845904654752,0.0,0.31279116861990086,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45660526315789474,0.0505542977858351,0.37084393587663744,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3473982.0,4.390081756324586,0.004543406911722628,196.99031868904328,2080.468493150685,0.00467259672808153,3601.8027397260275,0.0044232957316655734,7955.208219178082,0.0045991121625842775,5702.027397260274,0.004555128168783994,3418.3561643835615,0.004620063027971468,5352.868493150685,0.004385821582283113,0.07885734583541308,0.1430637809867754,0.2706084832909324,0.21316633189233566,0.15907019667919983
2021-11-30,0.3561920808761584,0.0,0.040038564601890536,0.0,0.30586243072439473,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4569900969237252,0.05055642168608928,0.370860345478907,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3493573.0,4.389898250301339,0.00455573551490122,197.82309466554727,2080.468493150685,0.00467259672808153,3711.7068493150687,0.004458138093983272,7855.46301369863,0.004610909619132519,5702.027397260274,0.004555128168783994,3418.3561643835615,0.004620063027971468,5352.868493150685,0.004385821582283113,0.07841513545015376,0.1478692444669111,0.26909098507459267,0.21197095351950568,0.15817817460805886
2021-12-01,0.3505804311774461,0.0,0.03938662858425831,0.0,0.3006779652841328,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4577979472837128,0.05063527049199146,0.37146959626573234,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3500048.0,4.384332729151143,0.004565656099573491,198.50868456661166,2080.468493150685,0.00467259672808153,3711.7068493150687,0.004458138093983272,7756.9342465753425,0.004624512339114344,5702.027397260274,0.004555128168783994,3534.7643835616436,0.004622366219212844,5352.868493150685,0.004385821582283113,0.0782700694390477,0.1373061169446819,0.26859317357933377,0.21157881263342673,0.15788554899818516
2021-12-02,0.3447769713773139,0.0,0.03868980695071344,0.0,0.2951443256529071,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4582574016850223,0.05064289571484797,0.3715285203817288,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3512908.0,4.389940186307185,0.00454607726703916,198.85243134747623,2080.468493150685,0.00467259672808153,3611.67397260274,0.0044597483502887515,7756.9342465753425,0.004624512339114344,5702.027397260274,0.004555128168783994,3534.7643835616436,0.004622366219212844,5472.38904109589,0.004363853782525676,0.07798353956323364,0.13680346880703964,0.26760991178818233,0.21080426814479628,0.1609683487298842
2021-12-03,0.34193287505054587,0.0,0.03844630185135514,0.0,0.29321248014142093,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4589361758404528,0.05076330299279715,0.3724590963794723,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3517347.0,4.404525626843186,0.004542532513852059,199.82326546115584,2186.0849315068494,0.004657011095083348,3611.67397260274,0.0044597483502887515,7756.9342465753425,0.004624512339114344,5588.265753424657,0.004571518352791098,3534.7643835616436,0.004622366219212844,5472.38904109589,0.004363853782525676,0.0888450869362619,0.1269328843585805,0.2672721798560108,0.21053822668050665,0.1607652017273246
2021-12-04,0.3406106501248691,0.0,0.038317737399774406,0.0,0.2921929098421132,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4590090209253723,0.05077629189399394,0.3725594961105168,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3531338.0,4.3974875811944365,0.004547734088325728,200.58101153160644,2186.0849315068494,0.004657011095083348,3611.67397260274,0.0044597483502887515,7646.717808219178,0.004616073376633613,5588.265753424657,0.004571518352791098,3655.6575342465753,0.004609721310185376,5472.38904109589,0.004363853782525676,0.08849308675635127,0.12642998206345585,0.25767966702705886,0.20970408383451258,0.16012825733475528
2021-12-05,0.34017217797087457,0.0,0.038273527263193226,0.0,0.2918423678079261,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4592398496638611,0.05080870676496525,0.37281006388000537,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3542960.0,4.393523212229322,0.004560378593040847,199.8018552566216,2304.33698630137,0.004714126536857838,3611.67397260274,0.0044597483502887515,7646.717808219178,0.004616073376633613,5460.591780821917,0.004582309102932293,3655.6575342465753,0.004609721310185376,5472.38904109589,0.004363853782525676,0.09148311016776932,0.12601525278298373,0.2568343983561768,0.20901618985255266,0.15960298733262582
2021-12-06,0.33973483326637205,0.0,0.0381851209738962,0.0,0.29114149126877314,13675067.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45956826910343,0.05085090844977486,0.3731363096126166,0.4794520547945205,0.09041095890410959,0.18082191780821918,0.3835616438356164,0.0958904109589041,3553340.0,4.4038921127727715,0.004547561325400891,199.7368363567798,2304.33698630137,0.004714126536857838,3611.67397260274,0.0044597483502887515,7645.978082191781,0.00458880900407126,5460.591780821917,0.004582309102932293,3655.6575342465753,0.004609721310185376,5472.38904109589,0.004363853782525676,0.09121587013908042,0.11694856107211807,0.26770390674689165,0.20840561274744326,0.1591367558409834
